Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name,OriginSequence,Method,Harvest
Unknown,Sample21_HILICneg_pellets_SZ_08182024_53,CYP19A1_PTC_C06_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D3,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample21_RPpos_pellets_SZ_08182024_54,CYP19A1_PTC_C06_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D3,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample22_HILICneg_pellets_SZ_08182024_55,CYP19A1_PTC_B07_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D4,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample22_RPpos_pellets_SZ_08182024_56,CYP19A1_PTC_B07_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D4,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample23_HILICneg_pellets_SZ_08182024_57,CYP19A1_WT3_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample23_RPpos_pellets_SZ_08182024_58,CYP19A1_WT3_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample24_HILICneg_pellets_SZ_08182024_59,SLC22A11_PTC_D07_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D6,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample24_RPpos_pellets_SZ_08182024_60,SLC22A11_PTC_D07_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D6,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample25_HILICneg_pellets_SZ_08182024_61,ABCG2_WT1_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D7,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample25_RPpos_pellets_SZ_08182024_62,ABCG2_WT1_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D7,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample26_HILICneg_pellets_SZ_08182024_63,ABCG2_PTC_C11_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D8,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample26_RPpos_pellets_SZ_08182024_64,ABCG2_PTC_C11_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D8,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample27_HILICneg_pellets_SZ_08182024_65,CYP19A1_WT3_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D9,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample27_RPpos_pellets_SZ_08182024_66,CYP19A1_WT3_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D9,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample28_HILICneg_pellets_SZ_08182024_67,CYP11A1_WT2_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E1,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample28_RPpos_pellets_SZ_08182024_68,CYP11A1_WT2_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E1,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample29_HILICneg_pellets_SZ_08182024_69,CYP19A1_PTC_C06_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E2,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample29_RPpos_pellets_SZ_08182024_70,CYP19A1_PTC_C06_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E2,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Pool_QC,Pool_QC_HILICneg_4_pellets_SZ_08182024_73,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Pool_QC,Pool_QC_RPpos_4_pellets_SZ_08182024_74,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample31_HILICneg_pellets_SZ_08182024_75,HSB17B1_PTC_A12_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E4,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample31_RPpos_pellets_SZ_08182024_76,HSB17B1_PTC_A12_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E4,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample32_HILICneg_pellets_SZ_08182024_77,SLC22A11_PTC_D07_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample32_RPpos_pellets_SZ_08182024_78,SLC22A11_PTC_D07_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample33_HILICneg_pellets_SZ_08182024_79,CYP19A1_PTC_F08_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E6,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample33_RPpos_pellets_SZ_08182024_80,CYP19A1_PTC_F08_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E6,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample34_HILICneg_pellets_SZ_08182024_81,CYP19A1_PTC_F08_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E7,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample34_RPpos_pellets_SZ_08182024_82,CYP19A1_PTC_F08_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E7,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample35_HILICneg_pellets_SZ_08182024_83,HSB17B1_PTC_A12_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E8,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample35_RPpos_pellets_SZ_08182024_84,HSB17B1_PTC_A12_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E8,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample36_HILICneg_pellets_SZ_08182024_85,CYP11A1_PTC_A11_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E9,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample36_RPpos_pellets_SZ_08182024_86,CYP11A1_PTC_A11_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E9,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample37_HILICneg_pellets_SZ_08182024_87,ABCG2_WT3_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F1,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample37_RPpos_pellets_SZ_08182024_88,ABCG2_WT3_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F1,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample38_HILICneg_pellets_SZ_08182024_89,CYP11A1_PTC_A11_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F2,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample38_RPpos_pellets_SZ_08182024_90,CYP11A1_PTC_A11_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F2,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample39_HILICneg_pellets_SZ_08182024_91,CYP19A1_WT3_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F3,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample39_RPpos_pellets_SZ_08182024_92,CYP19A1_WT3_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F3,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample40_HILICneg_pellets_SZ_08182024_93,ABCG2_PTC_B03_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F4,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample40_RPpos_pellets_SZ_08182024_94,ABCG2_PTC_B03_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F4,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Pool_QC,Pool_QC_HILICneg_5_pellets_SZ_08182024_95,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Pool_QC,Pool_QC_RPpos_5_pellets_SZ_08182024_96,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample41_HILICneg_pellets_SZ_08182024_97,CYP11A1_WT2_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample41_RPpos_pellets_SZ_08182024_98,CYP11A1_WT2_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F5,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample42_HILICneg_pellets_SZ_08182024_99,SLC22A11_PTC_D07_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F6,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample42_RPpos_pellets_SZ_08182024_100,SLC22A11_PTC_D07_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F6,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample43_HILICneg_pellets_SZ_08182024_101,CYP11A1_WT2_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F7,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample43_RPpos_pellets_SZ_08182024_102,CYP11A1_WT2_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F7,3,,0,0,0,1,,,,,,,,08182024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
